RandomSearch: Config is suboptimal. Config 16: {'weights1': 0.2, 'weights2': 0.6000000000000001, 'weights3': 0.0, 'weights4': 0.0, 'weights5': 0.7000000000000001, 'normalize': False} - MAP results: 0.09671295634920522
RandomSearch: Config is suboptimal. Config 17: {'weights1': 0.2, 'weights2': 0.9, 'weights3': 0.1, 'weights4': 0.30000000000000004, 'weights5': 0.8, 'normalize': True} - MAP results: 0.09587501190476107
RandomSearch: Config is suboptimal. Config 18: {'weights1': 0.2, 'weights2': 0.9, 'weights3': 0.7000000000000001, 'weights4': 0.9, 'weights5': 0.8, 'normalize': True} - MAP results: 0.0972477341269834
RandomSearch: Config is suboptimal. Config 19: {'weights1': 0.3, 'weights2': 0.9, 'weights3': 0.6000000000000001, 'weights4': 0.9, 'weights5': 0.4, 'normalize': False} - MAP results: 0.09792738492063408
RandomSearch: Config is suboptimal. Config 20: {'weights1': 0.5, 'weights2': 0.0, 'weights3': 0.4, 'weights4': 0.9, 'weights5': 0.0, 'normalize': False} - MAP results: 0.07494570634920628
RandomSearch: Config is suboptimal. Config 21: {'weights1': 0, 'weights2': 0.5, 'weights3': 0.8, 'weights4': 0.7000000000000001, 'weights5': 0.4, 'normalize': False} - MAP results: 0.09575267460317363
RandomSearch: Config is suboptimal. Config 22: {'weights1': 0.3, 'weights2': 0.9, 'weights3': 0.1, 'weights4': 0.30000000000000004, 'weights5': 1.0, 'normalize': False} - MAP results: 0.09704736111110987
RandomSearch: Config is suboptimal. Config 23: {'weights1': 0.5, 'weights2': 0.1, 'weights3': 0.9, 'weights4': 0.6000000000000001, 'weights5': 0.7000000000000001, 'normalize': False} - MAP results: 0.09877084126984019
RandomSearch: Config is suboptimal. Config 24: {'weights1': 0, 'weights2': 0.2, 'weights3': 0.4, 'weights4': 0.0, 'weights5': 0.4, 'normalize': False} - MAP results: 0.0956917063492054
RandomSearch: Config is suboptimal. Config 25: {'weights1': 0, 'weights2': 0.7000000000000001, 'weights3': 0.7000000000000001, 'weights4': 0.7000000000000001, 'weights5': 0.30000000000000004, 'normalize': False} - MAP results: 0.09458364285714195
RandomSearch: Config is suboptimal. Config 26: {'weights1': 0.1, 'weights2': 0.7000000000000001, 'weights3': 0.30000000000000004, 'weights4': 0.2, 'weights5': 0.4, 'normalize': False} - MAP results: 0.09521630952380872
RandomSearch: Config is suboptimal. Config 27: {'weights1': 0, 'weights2': 0.1, 'weights3': 0.9, 'weights4': 0.30000000000000004, 'weights5': 0.30000000000000004, 'normalize': True} - MAP results: 0.09861581746031677
